Dates;Destination;Group;Period;Price;Regio;Status;min_price
['07.12.2019', '22.12.2019'];Jacksonville Florida;fernreisen;2019-12;387;USA East;22/10/2019;151
['07.12.2019', '22.12.2019'];Jacksonville Florida;fernreisen;2019-12;397;USA East;19/10/2019;151
['08.12.2019', '18.12.2019'];Jacksonville Florida;fernreisen;2019-12;377;USA East;22/10/2019;151
['08.12.2019', '18.12.2019'];Jacksonville Florida;fernreisen;2019-12;378;USA East;09/10/2019;151
['08.12.2019', '22.12.2019'];Jacksonville Florida;last-minute;2019-12;203;USA East;04/12/2019;151
['09.12.2019', '16.12.2019'];Jacksonville Florida;fernreisen;2019-12;338;USA East;07/10/2019;151
['09.12.2019', '17.12.2019'];Jacksonville Florida;fernreisen;2019-12;377;USA East;20/10/2019;151
['09.12.2019', '30.12.2019'];Jacksonville Florida;fernreisen;2019-12;389;USA East;22/10/2019;151
['10.12.2019', '18.12.2019'];Jacksonville Florida;fernreisen;2019-12;387;USA East;04/10/2019;151
['10.12.2019', '18.12.2019'];Jacksonville Florida;fernreisen;2019-12;388;USA East;05/10/2019;151
['10.12.2019', '18.12.2019'];Jacksonville Florida;fernreisen;2019-12;390;USA East;09/10/2019;151
['10.12.2019', '24.12.2019'];Jacksonville Florida;warme-reiseziele;2019-12;220;USA East;04/12/2019;151
['11.12.2019', '18.12.2019'];Jacksonville Florida;last-minute;2019-12;202;USA East;04/12/2019;151
['11.12.2019', '18.12.2019'];Jacksonville Florida;fernreisen;2019-12;376;USA East;26/10/2019;151
['11.12.2019', '25.12.2019'];Jacksonville Florida;last-minute;2019-12;227;USA East;06/12/2019;151
['14.12.2019', '28.12.2019'];Jacksonville Florida;last-minute;2019-12;235;USA East;06/12/2019;151
['14.12.2019', '28.12.2019'];Jacksonville Florida;last-minute;2019-12;236;USA East;04/12/2019;151
['16.12.2019', '12.01.2020'];Jacksonville Florida;fernreisen;2019-12;395;USA East;04/12/2019;151
['09.01.2020', '14.01.2020'];Jacksonville Florida;fernreisen;2020-01;364;USA East;04/12/2019;151
['09.01.2020', '14.01.2020'];Jacksonville Florida;fernreisen;2020-01;396;USA East;06/12/2019;151
['14.01.2020', '22.01.2020'];Jacksonville Florida;fernreisen;2020-01;289;USA East;05/10/2019;151
['14.01.2020', '22.01.2020'];Jacksonville Florida;fernreisen;2020-01;290;USA East;04/10/2019;151
['15.01.2020', '23.01.2020'];Jacksonville Florida;fernreisen;2020-01;314;USA East;04/10/2019;151
['15.01.2020', '26.01.2020'];Jacksonville Florida;fernreisen;2020-01;267;USA East;26/10/2019;151
['16.01.2020', '22.01.2020'];Jacksonville Florida;fernreisen;2020-01;231;USA East;04/12/2019;151
['16.01.2020', '23.01.2020'];Jacksonville Florida;fernreisen;2020-01;245;USA East;26/10/2019;151
['16.01.2020', '31.01.2020'];Jacksonville Florida;last-minute;2020-01;278;USA East;08/01/2020;151
['19.01.2020', '25.01.2020'];Jacksonville Florida;fernreisen;2020-01;338;USA East;04/12/2019;151
['21.01.2020', '28.01.2020'];Jacksonville Florida;fernreisen;2020-01;321;USA East;22/10/2019;151
['21.01.2020', '29.01.2020'];Jacksonville Florida;fernreisen;2020-01;333;USA East;19/10/2019;151
['22.01.2020', '02.02.2020'];Jacksonville Florida;fernreisen;2020-01;314;USA East;09/10/2019;151
['22.01.2020', '05.02.2020'];Jacksonville Florida;fernreisen;2020-01;324;USA East;09/10/2019;151
['22.01.2020', '31.01.2020'];Jacksonville Florida;fernreisen;2020-01;297;USA East;26/10/2019;151
['23.01.2020', '30.01.2020'];Jacksonville Florida;fernreisen;2020-01;299;USA East;05/10/2019;151
['27.01.2020', '08.02.2020'];Jacksonville Florida;fernreisen;2020-01;406;USA East;20/10/2019;151
['27.01.2020', '10.02.2020'];Jacksonville Florida;fernreisen;2020-01;401;USA East;18/10/2019;151
['27.01.2020', '23.02.2020'];Jacksonville Florida;fernreisen;2020-01;296;USA East;05/10/2019;151
['28.01.2020', '11.02.2020'];Jacksonville Florida;fernreisen;2020-01;411;USA East;04/12/2019;151
['28.01.2020', '11.02.2020'];Jacksonville Florida;fernreisen;2020-01;414;USA East;06/12/2019;151
['30.01.2020', '15.02.2020'];Jacksonville Florida;fernreisen;2020-01;378;USA East;26/10/2019;151
['30.01.2020', '19.02.2020'];Jacksonville Florida;fernreisen;2020-01;255;USA East;22/10/2019;151
['01.02.2020', '11.02.2020'];Jacksonville Florida;fernreisen;2020-02;270;USA East;07/10/2019;151
['01.02.2020', '15.02.2020'];Jacksonville Florida;fernreisen;2020-02;253;USA East;18/10/2019;151
['02.02.2020', '16.02.2020'];Jacksonville Florida;fernreisen;2020-02;361;USA East;26/10/2019;151
['03.02.2020', '12.02.2020'];Jacksonville Florida;fernreisen;2020-02;211;USA East;04/12/2019;151
['03.02.2020', '16.02.2020'];Jacksonville Florida;fernreisen;2020-02;296;USA East;07/10/2019;151
['03.02.2020', '19.02.2020'];Jacksonville Florida;fernreisen;2020-02;283;USA East;05/10/2019;151
['04.02.2020', '05.03.2020'];Jacksonville Florida;fernreisen;2020-02;392;USA East;19/10/2019;151
['04.02.2020', '18.02.2020'];Jacksonville Florida;fernreisen;2020-02;303;USA East;20/10/2019;151
['04.02.2020', '18.02.2020'];Jacksonville Florida;fernreisen;2020-02;377;USA East;06/10/2019;151
['04.02.2020', '25.02.2020'];Jacksonville Florida;fernreisen;2020-02;407;USA East;26/10/2019;151
['05.02.2020', '19.02.2020'];Jacksonville Florida;fernreisen;2020-02;314;USA East;05/10/2019;151
['05.02.2020', '26.02.2020'];Jacksonville Florida;fernreisen;2020-02;378;USA East;04/10/2019;151
['06.02.2020', '25.02.2020'];Jacksonville Florida;fernreisen;2020-02;411;USA East;26/10/2019;151
['08.02.2020', '25.02.2020'];Jacksonville Florida;warme-reiseziele;2020-02;280;USA East;06/10/2019;151
['09.02.2020', '16.02.2020'];Jacksonville Florida;fernreisen;2020-02;411;USA East;20/10/2019;151
['09.02.2020', '23.02.2020'];Jacksonville Florida;fernreisen;2020-02;371;USA East;07/10/2019;151
['10.02.2020', '08.03.2020'];Jacksonville Florida;fernreisen;2020-02;388;USA East;04/10/2019;151
['10.02.2020', '17.02.2020'];Jacksonville Florida;fernreisen;2020-02;377;USA East;06/10/2019;151
['10.02.2020', '17.02.2020'];Jacksonville Florida;fernreisen;2020-02;407;USA East;22/10/2019;151
['10.02.2020', '24.02.2020'];Jacksonville Florida;fernreisen;2020-02;393;USA East;06/12/2019;151
['11.02.2020', '18.02.2020'];Jacksonville Florida;fernreisen;2020-02;425;USA East;04/12/2019;151
['11.02.2020', '19.02.2020'];Jacksonville Florida;fernreisen;2020-02;340;USA East;04/10/2019;151
['11.02.2020', '26.02.2020'];Jacksonville Florida;fernreisen;2020-02;376;USA East;20/10/2019;151
['12.02.2020', '04.03.2020'];Jacksonville Florida;fernreisen;2020-02;335;USA East;26/10/2019;151
['13.02.2020', '04.03.2020'];Jacksonville Florida;fernreisen;2020-02;363;USA East;07/10/2019;151
['13.02.2020', '19.02.2020'];Jacksonville Florida;fernreisen;2020-02;223;USA East;04/12/2019;151
['13.02.2020', '19.02.2020'];Jacksonville Florida;fernreisen;2020-02;358;USA East;06/10/2019;151
['14.02.2020', '05.03.2020'];Jacksonville Florida;fernreisen;2020-02;395;USA East;19/10/2019;151
['14.02.2020', '08.03.2020'];Jacksonville Florida;fernreisen;2020-02;378;USA East;18/10/2019;151
['14.02.2020', '23.02.2020'];Jacksonville Florida;fernreisen;2020-02;372;USA East;05/10/2019;151
['15.02.2020', '15.03.2020'];Jacksonville Florida;fernreisen;2020-02;361;USA East;09/10/2019;151
['16.02.2020', '04.03.2020'];Jacksonville Florida;fernreisen;2020-02;410;USA East;20/10/2019;151
['17.02.2020', '04.03.2020'];Jacksonville Florida;fernreisen;2020-02;388;USA East;19/10/2019;151
['18.02.2020', '11.03.2020'];Jacksonville Florida;fernreisen;2020-02;333;USA East;18/10/2019;151
['18.02.2020', '11.03.2020'];Jacksonville Florida;fernreisen;2020-02;409;USA East;04/12/2019;151
['18.02.2020', '25.02.2020'];Jacksonville Florida;fernreisen;2020-02;303;USA East;22/10/2019;151
['19.02.2020', '04.03.2020'];Jacksonville Florida;fernreisen;2020-02;395;USA East;04/12/2019;151
['19.02.2020', '12.03.2020'];Jacksonville Florida;fernreisen;2020-02;377;USA East;18/10/2019;151
['19.02.2020', '12.03.2020'];Jacksonville Florida;fernreisen;2020-02;378;USA East;05/10/2019;151
['19.02.2020', '26.02.2020'];Jacksonville Florida;fernreisen;2020-02;314;USA East;04/10/2019;151
['20.02.2020', '17.03.2020'];Jacksonville Florida;fernreisen;2020-02;372;USA East;04/12/2019;151
['21.02.2020', '01.03.2020'];Jacksonville Florida;fernreisen;2020-02;340;USA East;18/10/2019;151
['21.02.2020', '02.03.2020'];Jacksonville Florida;fernreisen;2020-02;340;USA East;26/10/2019;151
['21.02.2020', '08.03.2020'];Jacksonville Florida;fernreisen;2020-02;372;USA East;04/10/2019;151
['21.02.2020', '12.03.2020'];Jacksonville Florida;fernreisen;2020-02;405;USA East;04/12/2019;151
['21.02.2020', '19.03.2020'];Jacksonville Florida;fernreisen;2020-02;391;USA East;04/12/2019;151
['21.02.2020', '29.02.2020'];Jacksonville Florida;fernreisen;2020-02;373;USA East;20/10/2019;151
['21.02.2020', '29.02.2020'];Jacksonville Florida;fernreisen;2020-02;391;USA East;07/10/2019;151
['23.02.2020', '12.03.2020'];Jacksonville Florida;fernreisen;2020-02;373;USA East;26/10/2019;151
['23.02.2020', '15.03.2020'];Jacksonville Florida;fernreisen;2020-02;395;USA East;22/10/2019;151
['24.02.2020', '04.03.2020'];Jacksonville Florida;fernreisen;2020-02;300;USA East;26/10/2019;151
['24.02.2020', '05.03.2020'];Jacksonville Florida;fernreisen;2020-02;313;USA East;04/10/2019;151
['24.02.2020', '05.03.2020'];Jacksonville Florida;fernreisen;2020-02;315;USA East;05/10/2019;151
['24.02.2020', '08.03.2020'];Jacksonville Florida;fernreisen;2020-02;377;USA East;05/10/2019;151
['25.02.2020', '10.03.2020'];Jacksonville Florida;fernreisen;2020-02;363;USA East;22/10/2019;151
['26.02.2020', '03.03.2020'];Jacksonville Florida;fernreisen;2020-02;318;USA East;05/10/2019;151
['26.02.2020', '03.03.2020'];Jacksonville Florida;fernreisen;2020-02;319;USA East;04/10/2019;151
['26.02.2020', '18.03.2020'];Jacksonville Florida;fernreisen;2020-02;400;USA East;04/12/2019;151
['27.02.2020', '11.03.2020'];Jacksonville Florida;fernreisen;2020-02;415;USA East;04/12/2019;151
['28.02.2020', '12.03.2020'];Jacksonville Florida;fernreisen;2020-02;296;USA East;26/10/2019;151
['28.02.2020', '12.03.2020'];Jacksonville Florida;fernreisen;2020-02;297;USA East;06/12/2019;151
['28.02.2020', '12.03.2020'];Jacksonville Florida;fernreisen;2020-02;371;USA East;04/12/2019;151
['28.02.2020', '13.03.2020'];Jacksonville Florida;fernreisen;2020-02;372;USA East;06/12/2019;151
['28.02.2020', '14.03.2020'];Jacksonville Florida;fernreisen;2020-02;313;USA East;18/10/2019;151
['28.02.2020', '15.03.2020'];Jacksonville Florida;fernreisen;2020-02;373;USA East;26/10/2019;151
['28.02.2020', '22.03.2020'];Jacksonville Florida;fernreisen;2020-02;296;USA East;26/10/2019;151
['28.02.2020', '26.03.2020'];Jacksonville Florida;fernreisen;2020-02;297;USA East;04/10/2019;151
['29.02.2020', '29.03.2020'];Jacksonville Florida;fernreisen;2020-02;378;USA East;26/10/2019;151
['02.03.2020', '09.03.2020'];Jacksonville Florida;fernreisen;2020-03;248;USA East;26/10/2019;151
['02.03.2020', '12.03.2020'];Jacksonville Florida;fernreisen;2020-03;296;USA East;06/10/2019;151
['02.03.2020', '22.03.2020'];Jacksonville Florida;fernreisen;2020-03;388;USA East;26/10/2019;151
['03.03.2020', '10.03.2020'];Jacksonville Florida;fernreisen;2020-03;303;USA East;18/10/2019;151
['03.03.2020', '10.03.2020'];Jacksonville Florida;fernreisen;2020-03;338;USA East;04/10/2019;151
['03.03.2020', '16.03.2020'];Jacksonville Florida;fernreisen;2020-03;397;USA East;26/10/2019;151
['03.03.2020', '17.03.2020'];Jacksonville Florida;fernreisen;2020-03;280;USA East;04/10/2019;151
['03.03.2020', '24.03.2020'];Jacksonville Florida;fernreisen;2020-03;326;USA East;09/10/2019;151
['04.03.2020', '16.03.2020'];Jacksonville Florida;fernreisen;2020-03;389;USA East;06/12/2019;151
['04.03.2020', '17.03.2020'];Jacksonville Florida;fernreisen;2020-03;365;USA East;07/10/2019;151
['04.03.2020', '18.03.2020'];Jacksonville Florida;fernreisen;2020-03;395;USA East;20/10/2019;151
['04.03.2020', '22.03.2020'];Jacksonville Florida;fernreisen;2020-03;387;USA East;06/12/2019;151
['04.03.2020', '25.03.2020'];Jacksonville Florida;fernreisen;2020-03;328;USA East;07/10/2019;151
['06.03.2020', '19.03.2020'];Jacksonville Florida;fernreisen;2020-03;313;USA East;22/10/2019;151
['06.03.2020', '22.03.2020'];Jacksonville Florida;fernreisen;2020-03;388;USA East;05/10/2019;151
['06.03.2020', '29.03.2020'];Jacksonville Florida;fernreisen;2020-03;388;USA East;06/10/2019;151
['06.03.2020', '31.03.2020'];Jacksonville Florida;fernreisen;2020-03;263;USA East;07/10/2019;151
['08.03.2020', '15.03.2020'];Jacksonville Florida;fernreisen;2020-03;254;USA East;06/10/2019;151
['09.03.2020', '16.03.2020'];Jacksonville Florida;fernreisen;2020-03;330;USA East;19/10/2019;151
['09.03.2020', '22.03.2020'];Jacksonville Florida;fernreisen;2020-03;276;USA East;22/10/2019;151
['09.03.2020', '22.03.2020'];Jacksonville Florida;fernreisen;2020-03;296;USA East;09/10/2019;151
['09.03.2020', '22.03.2020'];Jacksonville Florida;fernreisen;2020-03;297;USA East;18/10/2019;151
['09.03.2020', '23.03.2020'];Jacksonville Florida;fernreisen;2020-03;271;USA East;05/10/2019;151
['09.03.2020', '23.03.2020'];Jacksonville Florida;fernreisen;2020-03;275;USA East;04/10/2019;151
['09.03.2020', '30.03.2020'];Jacksonville Florida;fernreisen;2020-03;360;USA East;04/10/2019;151
['10.03.2020', '17.03.2020'];Jacksonville Florida;fernreisen;2020-03;244;USA East;08/01/2020;151
['10.03.2020', '17.03.2020'];Jacksonville Florida;fernreisen;2020-03;303;USA East;18/10/2019;151
['10.03.2020', '17.03.2020'];Jacksonville Florida;fernreisen;2020-03;314;USA East;06/10/2019;151
['10.03.2020', '17.03.2020'];Jacksonville Florida;fernreisen;2020-03;326;USA East;20/10/2019;151
['10.03.2020', '17.03.2020'];Jacksonville Florida;fernreisen;2020-03;369;USA East;04/12/2019;151
['10.03.2020', '24.03.2020'];Jacksonville Florida;fernreisen;2020-03;393;USA East;04/12/2019;151
['10.03.2020', '24.03.2020'];Jacksonville Florida;fernreisen;2020-03;400;USA East;18/10/2019;151
['11.03.2020', '08.04.2020'];Jacksonville Florida;fernreisen;2020-03;398;USA East;22/10/2019;151
['11.03.2020', '27.03.2020'];Jacksonville Florida;fernreisen;2020-03;365;USA East;04/12/2019;151
['11.03.2020', '31.03.2020'];Jacksonville Florida;fernreisen;2020-03;377;USA East;09/10/2019;151
['12.03.2020', '23.03.2020'];Jacksonville Florida;fernreisen;2020-03;286;USA East;04/12/2019;151
['12.03.2020', '24.03.2020'];Jacksonville Florida;fernreisen;2020-03;362;USA East;06/10/2019;151
['13.03.2020', '21.03.2020'];Jacksonville Florida;fernreisen;2020-03;235;USA East;22/10/2019;151
['14.03.2020', '28.03.2020'];Jacksonville Florida;fernreisen;2020-03;269;USA East;26/10/2019;151
['15.03.2020', '26.03.2020'];Jacksonville Florida;fernreisen;2020-03;415;USA East;06/12/2019;151
['16.03.2020', '03.04.2020'];Jacksonville Florida;fernreisen;2020-03;340;USA East;20/10/2019;151
['16.03.2020', '26.03.2020'];Jacksonville Florida;fernreisen;2020-03;296;USA East;22/10/2019;151
['16.03.2020', '26.03.2020'];Jacksonville Florida;fernreisen;2020-03;312;USA East;20/10/2019;151
['16.03.2020', '29.03.2020'];Jacksonville Florida;fernreisen;2020-03;373;USA East;19/10/2019;151
['17.03.2020', '24.03.2020'];Jacksonville Florida;fernreisen;2020-03;373;USA East;05/10/2019;151
['17.03.2020', '24.03.2020'];Jacksonville Florida;fernreisen;2020-03;379;USA East;04/10/2019;151
['17.03.2020', '25.03.2020'];Jacksonville Florida;fernreisen;2020-03;268;USA East;26/10/2019;151
['17.03.2020', '25.03.2020'];Jacksonville Florida;warme-reiseziele;2020-03;271;USA East;20/10/2019;151
['17.03.2020', '26.03.2020'];Jacksonville Florida;fernreisen;2020-03;284;USA East;04/10/2019;151
['17.03.2020', '31.03.2020'];Jacksonville Florida;fernreisen;2020-03;323;USA East;22/10/2019;151
['18.03.2020', '31.03.2020'];Jacksonville Florida;fernreisen;2020-03;402;USA East;04/12/2019;151
['19.03.2020', '26.03.2020'];Jacksonville Florida;fernreisen;2020-03;283;USA East;19/10/2019;151
['20.03.2020', '11.04.2020'];Jacksonville Florida;fernreisen;2020-03;340;USA East;26/10/2019;151
['20.03.2020', '28.03.2020'];Jacksonville Florida;fernreisen;2020-03;392;USA East;06/12/2019;151
['21.03.2020', '28.03.2020'];Jacksonville Florida;fernreisen;2020-03;274;USA East;18/10/2019;151
['21.03.2020', '28.03.2020'];Jacksonville Florida;fernreisen;2020-03;344;USA East;05/10/2019;151
['21.03.2020', '30.03.2020'];Jacksonville Florida;fernreisen;2020-03;338;USA East;04/12/2019;151
['24.03.2020', '01.04.2020'];Jacksonville Florida;fernreisen;2020-03;318;USA East;09/10/2019;151
['27.03.2020', '10.04.2020'];Jacksonville Florida;fernreisen;2020-03;387;USA East;04/12/2019;151
['30.03.2020', '08.04.2020'];Jacksonville Florida;fernreisen;2020-03;338;USA East;06/12/2019;151
['01.04.2020', '30.04.2020'];Jacksonville Florida;fernreisen;2020-04;337;USA East;22/10/2019;151
['01.04.2020', '30.04.2020'];Jacksonville Florida;fernreisen;2020-04;392;USA East;20/10/2019;151
['09.04.2020', '27.04.2020'];Jacksonville Florida;fernreisen;2020-04;404;USA East;19/10/2019;151
['10.04.2020', '30.04.2020'];Jacksonville Florida;fernreisen;2020-04;331;USA East;26/10/2019;151
['14.04.2020', '06.05.2020'];Jacksonville Florida;fernreisen;2020-04;297;USA East;26/10/2019;151
['14.04.2020', '24.04.2020'];Jacksonville Florida;fernreisen;2020-04;361;USA East;09/10/2019;151
['14.04.2020', '24.04.2020'];Jacksonville Florida;fernreisen;2020-04;363;USA East;06/10/2019;151
['14.04.2020', '24.04.2020'];Jacksonville Florida;fernreisen;2020-04;364;USA East;19/10/2019;151
['15.04.2020', '29.04.2020'];Jacksonville Florida;fernreisen;2020-04;355;USA East;20/10/2019;151
['16.04.2020', '13.05.2020'];Jacksonville Florida;fernreisen;2020-04;379;USA East;22/10/2019;151
['16.04.2020', '23.04.2020'];Jacksonville Florida;fernreisen;2020-04;324;USA East;04/10/2019;151
['16.04.2020', '28.04.2020'];Jacksonville Florida;fernreisen;2020-04;391;USA East;04/10/2019;151
['17.04.2020', '03.05.2020'];Jacksonville Florida;fernreisen;2020-04;395;USA East;20/10/2019;151
['19.04.2020', '03.05.2020'];Jacksonville Florida;fernreisen;2020-04;392;USA East;26/10/2019;151
['21.04.2020', '04.05.2020'];Jacksonville Florida;fernreisen;2020-04;372;USA East;06/10/2019;151
['21.04.2020', '05.05.2020'];Jacksonville Florida;fernreisen;2020-04;319;USA East;18/10/2019;151
['21.04.2020', '05.05.2020'];Jacksonville Florida;fernreisen;2020-04;377;USA East;04/10/2019;151
['21.04.2020', '28.04.2020'];Jacksonville Florida;fernreisen;2020-04;312;USA East;04/10/2019;151
['21.04.2020', '28.04.2020'];Jacksonville Florida;fernreisen;2020-04;325;USA East;19/10/2019;151
['21.04.2020', '28.04.2020'];Jacksonville Florida;fernreisen;2020-04;326;USA East;06/10/2019;151
['21.04.2020', '28.04.2020'];Jacksonville Florida;fernreisen;2020-04;338;USA East;07/10/2019;151
['21.04.2020', '28.04.2020'];Jacksonville Florida;fernreisen;2020-04;351;USA East;05/10/2019;151
['21.04.2020', '28.04.2020'];Jacksonville Florida;fernreisen;2020-04;353;USA East;18/10/2019;151
['21.04.2020', '28.04.2020'];Jacksonville Florida;fernreisen;2020-04;378;USA East;26/10/2019;151
['22.04.2020', '06.05.2020'];Jacksonville Florida;fernreisen;2020-04;388;USA East;06/10/2019;151
['22.04.2020', '06.05.2020'];Jacksonville Florida;fernreisen;2020-04;389;USA East;04/10/2019;151
['22.04.2020', '06.05.2020'];Jacksonville Florida;fernreisen;2020-04;390;USA East;18/10/2019;151
['22.04.2020', '29.04.2020'];Jacksonville Florida;fernreisen;2020-04;387;USA East;07/10/2019;151
['23.04.2020', '01.05.2020'];Jacksonville Florida;fernreisen;2020-04;339;USA East;19/10/2019;151
['23.04.2020', '08.05.2020'];Jacksonville Florida;fernreisen;2020-04;337;USA East;20/10/2019;151
['23.04.2020', '08.05.2020'];Jacksonville Florida;fernreisen;2020-04;338;USA East;18/10/2019;151
['23.04.2020', '12.05.2020'];Jacksonville Florida;fernreisen;2020-04;337;USA East;04/12/2019;151
['23.04.2020', '30.04.2020'];Jacksonville Florida;fernreisen;2020-04;380;USA East;26/10/2019;151
['24.04.2020', '30.04.2020'];Jacksonville Florida;fernreisen;2020-04;361;USA East;06/10/2019;151
['25.04.2020', '09.05.2020'];Jacksonville Florida;fernreisen;2020-04;327;USA East;18/10/2019;151
['26.04.2020', '09.05.2020'];Jacksonville Florida;warme-reiseziele;2020-04;296;USA East;20/10/2019;151
['26.04.2020', '24.05.2020'];Jacksonville Florida;warme-reiseziele;2020-04;306;USA East;22/10/2019;151
['27.04.2020', '03.05.2020'];Jacksonville Florida;fernreisen;2020-04;304;USA East;07/10/2019;151
['27.04.2020', '06.05.2020'];Jacksonville Florida;fernreisen;2020-04;369;USA East;04/12/2019;151
['27.04.2020', '07.05.2020'];Jacksonville Florida;fernreisen;2020-04;303;USA East;09/10/2019;151
['27.04.2020', '07.05.2020'];Jacksonville Florida;fernreisen;2020-04;306;USA East;04/10/2019;151
['27.04.2020', '18.05.2020'];Jacksonville Florida;fernreisen;2020-04;378;USA East;20/10/2019;151
['28.04.2020', '07.05.2020'];Jacksonville Florida;fernreisen;2020-04;348;USA East;26/10/2019;151
['28.04.2020', '11.05.2020'];Jacksonville Florida;fernreisen;2020-04;389;USA East;26/10/2019;151
['28.04.2020', '14.05.2020'];Jacksonville Florida;fernreisen;2020-04;373;USA East;18/10/2019;151
['28.04.2020', '26.05.2020'];Jacksonville Florida;fernreisen;2020-04;394;USA East;04/12/2019;151
['29.04.2020', '13.05.2020'];Jacksonville Florida;fernreisen;2020-04;314;USA East;18/10/2019;151
['29.04.2020', '14.05.2020'];Jacksonville Florida;fernreisen;2020-04;408;USA East;26/10/2019;151
['29.04.2020', '15.05.2020'];Jacksonville Florida;fernreisen;2020-04;327;USA East;20/10/2019;151
['29.04.2020', '15.05.2020'];Jacksonville Florida;fernreisen;2020-04;328;USA East;18/10/2019;151
['30.04.2020', '16.05.2020'];Jacksonville Florida;warme-reiseziele;2020-04;306;USA East;06/10/2019;151
['30.04.2020', '16.05.2020'];Jacksonville Florida;warme-reiseziele;2020-04;307;USA East;04/10/2019;151
['01.05.2020', '12.05.2020'];Jacksonville Florida;fernreisen;2020-05;339;USA East;04/10/2019;151
['01.05.2020', '28.05.2020'];Jacksonville Florida;fernreisen;2020-05;384;USA East;20/10/2019;151
['01.05.2020', '28.05.2020'];Jacksonville Florida;fernreisen;2020-05;385;USA East;19/10/2019;151
['05.05.2020', '12.05.2020'];Jacksonville Florida;warme-reiseziele;2020-05;316;USA East;07/10/2019;151
['05.05.2020', '12.05.2020'];Jacksonville Florida;warme-reiseziele;2020-05;317;USA East;04/10/2019;151
['05.05.2020', '19.05.2020'];Jacksonville Florida;fernreisen;2020-05;230;USA East;26/10/2019;151
['05.05.2020', '19.05.2020'];Jacksonville Florida;fernreisen;2020-05;329;USA East;05/10/2019;151
['05.05.2020', '26.05.2020'];Jacksonville Florida;fernreisen;2020-05;333;USA East;04/10/2019;151
['06.05.2020', '13.05.2020'];Jacksonville Florida;warme-reiseziele;2020-05;340;USA East;09/10/2019;151
['06.05.2020', '20.05.2020'];Jacksonville Florida;fernreisen;2020-05;283;USA East;20/10/2019;151
['06.05.2020', '20.05.2020'];Jacksonville Florida;fernreisen;2020-05;289;USA East;22/10/2019;151
['08.05.2020', '01.06.2020'];Jacksonville Florida;fernreisen;2020-05;401;USA East;18/10/2019;151
['08.05.2020', '16.05.2020'];Jacksonville Florida;warme-reiseziele;2020-05;151;USA East;04/10/2019;151
['08.05.2020', '19.05.2020'];Jacksonville Florida;warme-reiseziele;2020-05;306;USA East;07/10/2019;151
['09.05.2020', '16.05.2020'];Jacksonville Florida;warme-reiseziele;2020-05;156;USA East;18/10/2019;151
['09.05.2020', '16.05.2020'];Jacksonville Florida;warme-reiseziele;2020-05;165;USA East;19/10/2019;151
['10.05.2020', '31.05.2020'];Jacksonville Florida;fernreisen;2020-05;395;USA East;09/10/2019;151
['11.05.2020', '18.05.2020'];Jacksonville Florida;fernreisen;2020-05;312;USA East;09/10/2019;151
['12.05.2020', '19.05.2020'];Jacksonville Florida;fernreisen;2020-05;328;USA East;09/10/2019;151
['12.05.2020', '27.05.2020'];Jacksonville Florida;fernreisen;2020-05;328;USA East;07/10/2019;151
['14.05.2020', '24.05.2020'];Jacksonville Florida;fernreisen;2020-05;376;USA East;09/10/2019;151
['16.05.2020', '31.05.2020'];Jacksonville Florida;fernreisen;2020-05;370;USA East;19/10/2019;151
['16.05.2020', '31.05.2020'];Jacksonville Florida;fernreisen;2020-05;378;USA East;26/10/2019;151
['19.05.2020', '03.06.2020'];Jacksonville Florida;warme-reiseziele;2020-05;351;USA East;09/10/2019;151
['19.05.2020', '27.05.2020'];Jacksonville Florida;warme-reiseziele;2020-05;153;USA East;04/10/2019;151
['20.05.2020', '27.05.2020'];Jacksonville Florida;warme-reiseziele;2020-05;331;USA East;09/10/2019;151
['30.05.2020', '12.06.2020'];Jacksonville Florida;warme-reiseziele;2020-05;273;USA East;20/10/2019;151
['30.05.2020', '13.06.2020'];Jacksonville Florida;fernreisen;2020-05;352;USA East;26/10/2019;151
['03.06.2020', '09.06.2020'];Jacksonville Florida;warme-reiseziele;2020-06;246;USA East;04/12/2019;151
['16.06.2020', '23.06.2020'];Jacksonville Florida;warme-reiseziele;2020-06;227;USA East;04/12/2019;151
['17.06.2020', '01.07.2020'];Jacksonville Florida;warme-reiseziele;2020-06;308;USA East;22/10/2019;151
['18.06.2020', '08.07.2020'];Jacksonville Florida;warme-reiseziele;2020-06;220;USA East;26/10/2019;151
['18.06.2020', '08.07.2020'];Jacksonville Florida;warme-reiseziele;2020-06;222;USA East;19/10/2019;151
['18.06.2020', '30.06.2020'];Jacksonville Florida;warme-reiseziele;2020-06;232;USA East;18/10/2019;151
['21.06.2020', '28.06.2020'];Jacksonville Florida;warme-reiseziele;2020-06;213;USA East;06/12/2019;151
['01.07.2020', '08.07.2020'];Jacksonville Florida;warme-reiseziele;2020-07;187;USA East;22/10/2019;151
['01.07.2020', '15.07.2020'];Jacksonville Florida;fernreisen;2020-07;367;USA East;18/10/2019;151
['01.07.2020', '15.07.2020'];Jacksonville Florida;warme-reiseziele;2020-07;368;USA East;20/10/2019;151
['01.07.2020', '18.07.2020'];Jacksonville Florida;fernreisen;2020-07;414;USA East;20/10/2019;151
['02.07.2020', '10.07.2020'];Jacksonville Florida;warme-reiseziele;2020-07;181;USA East;04/12/2019;151
['03.07.2020', '10.07.2020'];Jacksonville Florida;warme-reiseziele;2020-07;170;USA East;18/10/2019;151
